payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	metodo	universo_declarado
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4.1.1._Consumo	Se refiere a los créditos directos, incluyendo los de liquidez que no cuenten con garantía de inmuebles, denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas, derivados de operaciones de tarjeta de crédito, de créditos personales, de créditos para la adquisición de bienes de consumo duradero (conocidos como ABCD), que contempla entre otros al crédito automotriz y las operaciones de arrendamiento financiero que sean celebradas con personas físicas; incluyendo aquellos créditos otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4.1.2._Vivienda	Se refiere a los créditos directos denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas y destinados a la adquisición, construcción, remodelación o mejoramiento de la vivienda sin propósito de especulación comercial; incluyendo aquellos créditos de liquidez garantizados por la vivienda del acreditado y los otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4.1.3._Comercial	Se refiere a los créditos directos o contingentes, incluyendo créditos puente denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4.1._Cartera_Sofomes_entidades_reguladas_Sector_Privado	Suma de los créditos al consumo, vivienda y comercial otorgados por las Sociedades Financieras de Objeto Múltiple (Sofomes) reguladas.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4.2._Cartera_Sofomes_entidades_reguladas_Sector_Público	Se refiere a los créditos otorgados a entidades gubernamentales, incluyendo al Gobierno Federal, Estados, Municipios, Organismos descentralizados o desconcentrados y empresas productivas del estado.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.4._Cartera_Sofomes_entidades_reguladas	Suma de la cartera de las Sociedades financieras de objeto múltiple (Sofomes) reguladas otorgada al sector privado y al sector público. Se presenta la información de las Sofomes reguladas que no son subsidiarias de instituciones de banca múltiple.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5.1.1._Consumo	Se refiere a la suma del saldo de los créditos de nómina, créditos personales, créditos de auto y tarjetas de crédito reportados a CONDUSEF.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5.1.2._Vivienda	Se refiere a la suma del saldo de los créditos de vivienda reportados a CONDUSEF.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5.1.3._Comercial	Se refiere a la suma del saldo de los créditos simples, créditos en cuenta corriente, crédito refaccionario, factoraje financiero, arrendamiento financiero, crédito de habilitación o avío y créditos quirografarios reportados a CONDUSEF.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5.1._Cartera_Sofomes_entidades_no_reguladas_Sector_Privado	Suma de los créditos al consumo, vivienda y comercial, denominados en pesos, dólares y UDIs (unidades de inversión), otorgados por las Sofomes no reguladas.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5.2._Cartera_Sofomes_entidades_no_reguladas_Sector_Público	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.5._Cartera_Sofomes_entidades_no_reguladas	Suma de la cartera de las Sociedades financieras de objeto múltiple (Sofomes) no reguladas otorgada al sector privado y al sector público. Antes de 2016, la información de la cartera de crédito comercial, de vivienda y de consumo proviene de las Sofomes no reguladas listadas en bolsa de valores. De 2016 en adelante, se consideran los datos de cartera que las instituciones reportan a la Comisión Nacional para la Defensa de los Usuarios del Sistema Financiero (CONDUSEF).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.6.1.1.Consumo	Se refiere a los montos de los contratos de arrendamiento denominados en moneda nacional, extranjera o en UDIs, así como los intereses que generen, celebrados con personas físicas para la adquisición de bienes de consumo duradero.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.6.1.2.Comercial	Se refiere a los montos de los contratos de arrendamiento denominados en moneda nacional, extranjera o en unidades de inversión (UDIs), así como los intereses que generen, celebrados con personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.6.1.Cartera_Arrendadoras_Sector_Privado	Suma de los créditos al consumo y comercial otorgados por las arrendadoras financieras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.6.2.Cartera_Arrendadoras_Sector_Público	Se refiere a los montos de los contratos celebrados con Estados, Municipios y sus Organismos descentralizados, así como aquéllos a cargo del Gobierno Federal o con garantía expresa de la Federación, registrados ante la Dirección General de Crédito Público de la Secretaría de Hacienda y Crédito Público y del Banco de México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.6.Cartera_Total_Arrendadoras_Financieras	Suma de la cartera de las arrendadoras financieras otorgada al sector privado y al sector público. Desde septiembre de 2013, no se incluye información de las arrendadoras financieras debido a que dichas figuras dejaron de operar a mediados de ese año, como resultado del proceso de desregulación que se inició con los cambios incorporados a la Ley General de Organizaciones y Actividades Auxiliares del Crédito y a la Ley de Instituciones de Crédito en 2006 (publicados en el DOF el 18 de julio de 2006).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.7.1.Comercial	Se refiere al monto de los contratos de factoraje financiero denominados en moneda nacional, extranjera o en unidades de inversión, así como los intereses que generen, celebrados con personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.7.Cartera_Total_Factoraje_Sector_Privado	Desde septiembre de 2013, no se incluye información de las empresas de factoraje financiero debido a que dichas figuras dejaron de operar a mediados de ese año, como resultado del proceso de desregulación que se inició con los cambios incorporados a la Ley General de Organizaciones y Actividades Auxiliares del Crédito y a la Ley de Instituciones de Crédito en 2006 (publicados en el DOF el 18 de julio de 2006).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.8.1.Comercial	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.8._Cartera_Total_Almacenes_Generales_Sector_Privado	Se refiere a los créditos directos denominados en moneda nacional, extranjera o en unidades de inversión (UDIs), así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.9.1.Comercial	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.9._Cartera_Total_Financiera_Rural_Sector_Privado	Se refiere a créditos otorgados a empresas no financieras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1._Cartera_de_Crédito	Suma de la cartera otorgada a personas físicas, empresas y sector público por la banca múltiple, la banca de desarrollo, las sociedades financieras de objeto limitado (Sofoles), las Sociedades Financieras de Objeto Múltiple (Sofomes) reguladas y no reguladas, las arrendadoras financieras, las empresas de factoraje, los almacenes generales de depósito, Financiera Nacional de Desarrollo Agropecuario, Rural, Forestal y Pesquero (FND), Sociedades cooperativas de ahorro y préstamo (Socaps), Sociedades financieras populares (Sofipos), Uniones de Crédito, Instituto del Fondo Nacional de la Vivienda para los Trabajadores (Infonavit), Fondo de la Vivienda del ISSSTE (Fovissste) y el Instituto del Fondo Nacional para el Consumo de los Trabajadores (Infonacot).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.1._Certificados_bursátiles_y_otros_títulos_de_deuda	Se refiere al saldo en circulación de la deuda emitida por empresas no financieras del sector privado que residen en México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.1_CKDS	Se refiere al saldo en circulación de los Certificados de capital de desarrollo (CKDS). Se definen como títulos o valores fiduciarios destinados para el financiamiento de uno o más proyectos, o para la adquisición de una o varias empresas. Su rendimiento está vinculado a los bienes o activos subyacentes fideicomitidos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.2_FIBRAS	Se refiere al saldo en circulación de los Fideicomisos de infraestructura y bienes raíces (Fibras). Son vehículos de inversión inmobiliaria, que tienen como fin su arrendamiento o la adquisición del derecho a recibir los ingresos provenientes del arrendamiento de dichos bienes.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.3_CERPIS	Se refiere al saldo en circulación de los Certificados de proyectos de inversión (Cerpis). Son instrumentos estructurados cuyos recursos de la emisión se destinan a financiar proyectos, así como la inversión en acciones, partes sociales o al financiamiento de sociedades, ya sea directa o indirectamente, a través de uno o varios vehículos de la inversión.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.4_FIBRA_E	Se refiere al saldo en circulación de los Fideicomisos de inversión en energía e infraestructura (Fibras E). Vehículo de inversión cuyo fideicomiso emisor de certificados bursátiles de inversión en energía e infraestructura, lo canaliza hacia proyectos relacionados con el petróleo, gas natural, petrolíferos, petroquímicos, energía eléctrica, y demás proyectos de infraestructura necesarios para lograr una eficiencia energética en el país.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2._Certificados_bursátiles_fiduciarios_(CBF)	Suma del saldo en circulación de los CKDS, las Fibras, los Cerpis y las Fibras E.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1._Títulos_emitidos_por_el_sector_privado	Suma de los saldos de los Certificados bursátiles y otros títulos de deuda y los Certificados bursátiles fiduciarios emitidos por empresas del sector privado no financiero residentes en México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.1.Gobierno_Federal	Se refiere al saldo en circulación de Cetes, Pagafes, Bondes, Bondes D, Bondes F , Bondes G, Bonos de desarrollo de tasa fija, Tesobonos, Ajustabonos, Udibonos y Udibonos segregados.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.1._Títulos_del_Gobierno_Federal_colocados_con_propósitos_de_regulación_monetaria	Se refiere al saldo en circulación de los Bondes de regulación monetaria.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.2._BREMS	Se refiere al saldo en circulación de los Bonos de regulación monetaria del Banco de México (BREMs), los cuales son títulos de crédito de largo plazo con pago de intereses cada 28 días, considerando como tasa del cupón un interés revisable diariamente de acuerdo con el fondeo bancario durante el mismo periodo.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.Banco_de_México	Suma del saldo en circulación de los títulos del Gobierno Federal colocados con propósitos de regulación monetaria y los BREMs.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.3.Organismos_Descentralizados	Se refiere al saldo en circulación de los valores emitidos en el país (instrumentos de corto y mediano plazos) por organismos públicos descentralizados.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.4.FARAC	Se refiere al saldo en circulación de los pagarés y certificados bursátiles de indemnización carretera con aval del Gobierno Federal, emitidos por el Banco Nacional de Obras y Servicios Públicos, S.N.C., en su carácter de fiduciario en el Fideicomiso de Apoyo para el Rescate de Autopistas Concesionadas (FARAC).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.5.IPAB	Se refiere al saldo en circulación de las emisiones del Instituto Bancario de Protección al Ahorro (IPAB) e incluyen BPATs, BPAs, BPAs 182, BPAGs 28 y BPAGs 91.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
